venue,venue_id,reviews,user_id,user_name,ratings
New Hong Shing,KOOI29KQI2t2vr6Jl-ct1g,This restaurant was terrible. The reviews were tepid so I was a bit hesitant but gave it a chance as you can't always trust reviews and we've found some...,jvgd-TGj76OdYlhxFzBYsg,Jenny W.,1.0
New Hong Shing,KOOI29KQI2t2vr6Jl-ct1g,Used to be my favorite Chinese Food restaurant.  I've been going here for over 20 years.  The last few times are enough to make me reconsider and start...,nklu3m7wehdjQF6d5-YQ4Q,Marie F.,2.0
Ottawa Shawarma,BRX_HTmAXSXTCUCpqF4wzQ,"I had to go back for their beef Shawarma! It's the best flavored shawarma I've had so far in Ottawa!

I also ordered their falafel sandwich. When I saw...",kxN1BSTyydmVaPWqD5FWAA,Maha A.,5.0
Ottawa Shawarma,BRX_HTmAXSXTCUCpqF4wzQ,"I'm surprised this place wasn't listed in Yelp as I've been going here for quite a while now.

Ottawa Shawarma has become the main (only?) place I go now...",YCu3fatsEe-k5qQr_QuwhA,Jeff H.,5.0
Ottawa Shawarma,BRX_HTmAXSXTCUCpqF4wzQ,The staff were exceptionally friendly and it's great value for money. The chicken shawarma was so good. Will definitely be returning!,DV9aQ3vxLWFwbPH0fRxzHA,Kristen S.,5.0
Hasi Bakery,4qWXzSOxjDyO0VQdgIALfw,I just moved to the Barrhaven area and as a lover of fine foods am always looking for a gem. Excited I walked in yesterday ready to purchase some goodies as...,LQHhqvogPd1Y0g7Cad_zmA,Laura M.,1.0
Hasi Bakery,4qWXzSOxjDyO0VQdgIALfw,"Y'all know how I love trying out new places, so I finally made it out to this Albanian Bakery. 

They have Bureks for $5.50 a slice. They have spinach,...",BeoFmNoFuz-h8uso-J2_lg,Jennifer P.,4.0
Hasi Bakery,4qWXzSOxjDyO0VQdgIALfw,"Our favourite place to get our bread, whether sliced white, whole wheat, French loaf or baguette. Super soft and chewy the way we like it. Awesome flavour....",p56L_751N9yzgY5IlB5ahA,Peter C.,5.0
Bella's Boys Italian Kitchen,CCyYyda9_bmKqF6DpQq0Qg,"Outstanding! Quality ingredients. The gnocchi is the best I have ever had  try the prosciutto and mushroom, Rose, Vegetable .. try it all!  Salads simple,...",YW4FjFsfv2fBR2Vr_6lVPw,Susan S.,5.0
Bella's Boys Italian Kitchen,CCyYyda9_bmKqF6DpQq0Qg,"If I were a classically trained musician, I would write a symphony about this place. 

It would start with a leisurely playful melody, appropriate to the...",iSH1XGJpUDJFreWAREgkdQ,Sarah G.,4.0
Bella's Boys Italian Kitchen,CCyYyda9_bmKqF6DpQq0Qg,"Good food, decent service. Our last visit was very slow and they made a family member climb a flight of stairs even though we had a reservation and he has...",ppM_5r61LRALoJFewYrs9w,Deanna A.,3.0
Parti Pizza,h3lgvEEef4xd1nd3k5Mb6w,I stopped by Parti Pizza and got their Lunch Special (a small 3 toppings pizza and a can of pop for $7.99) recently and even though it was thick crust with...,BeoFmNoFuz-h8uso-J2_lg,Jennifer P.,4.0
Parti Pizza,h3lgvEEef4xd1nd3k5Mb6w,We ordered from parti pizza for years like 25 and then moved. Tonight I ordered a medium Pizza and it was the best Pizza we've had since we movedI Great...,g34TSApk_Gmq8pXpA2FYtw,Heather M.,5.0
Parti Pizza,h3lgvEEef4xd1nd3k5Mb6w,"It's better now than it was 2 years ago.  Got a coupon in a local flyer, so figured we'd give it another try.  Sucker for punishment?...",IB8XOgpfjb0RZkVC72mW9w,Omer H.,3.0
Sushi Sama,MsusCGDM-ah5EztzeXJgnw,"Food 3
Service 3

Take out place only, no atmosphere. No seating, no restroom.
Decent location.

Service curt and to the point.  I knew going in that wanted...",is5vAvanYvmF-28i9no2LQ,Janna L.,3.0
Sushi Sama,MsusCGDM-ah5EztzeXJgnw,"This was by far the worst sushi I have ever had. Zero flavour, what we got delivered was not what the menu described. Even the soy sauce was watered down....",TVZZTYvkPSCEOEWHT_qkJw,Robert T.,1.0
Sushi Sama,MsusCGDM-ah5EztzeXJgnw,"This is mall sushi, i dont know how else to describe it. Even the california rolls are filled with so many cheap ingredients I cant describe it any other...",iEkVA-Frwvucw5hnKKAPZA,Vincent S.,2.0
Pizza Corner,jJq4C21kdAg9N0HA6hpr0w,"Got poutine from them, wasn't bad by any means but nothing special to write home about. Semi-long wait times, but nothing too brutal. Just very middle of...",s1l3hluvhalZqyhNDQUSBg,Capgras S.,2.0
Pizza Corner,jJq4C21kdAg9N0HA6hpr0w,"We just ordered food from Pizza Corner and we're quite excited to support a local business.   Unfortunately, we were very disappointed. 

The food arrived...",_hH8WDiTXyfbQHool0MylA,R W.,1.0
Pizza Corner,jJq4C21kdAg9N0HA6hpr0w,"When this restaurant first opened food was great, seems like they must be under new management as it has all changed and not for the better. I thought maybe...",7DoTRU6wzOaSUfs0kY-q6Q,Rob H.,1.0
Prince Gourmet,t1Y98adKtJLcDmh5sHjDCA,Fantastic staff - they're usually a group a younger guys but they are on top of any dietary restrictions you may have and allow you to customize your meal...,atMoL2hHpJyn11IQpdtZZg,Matt M.,4.0
Prince Gourmet,TF8mqaXEjlO1713P4YICdw,"I ordered the Pad Thai Kit ($10), Tom Yum Soup ($5), Large Green Curry Kit ($23) plus Large Green Curry Cubes ($50).

The pad thai had the right tang to it...",Q81VIcKug3Rbw7eQ1A835w,Christine L.,5.0
Prince Gourmet,TF8mqaXEjlO1713P4YICdw,I LOVE Thai Manna! We recently discovered these amazing kits at Bearspaw Lion Farmers Market in NW They also are at the Millarville Farmers Market. A small...,7nQ6fMZjgIpONNRt4sjFTQ,Eileen T.,5.0
Prince Gourmet,TF8mqaXEjlO1713P4YICdw,"I got sucked in by Erin D.'s excitement and wicked review of this shack. After reading how much she loved these curry kits - I had to try it!  Mad props,...",wC03fIAG3WZMx7PUttgAwg,Kate B.,5.0
Cha Miao,AX5HrnaSrhJgycxqYIakSw,"Always had Cha Miao in Markham, so glad they're finally open in Ottawa! 

Tried it twice, tastes the same. 
Highly recommend!",d_hn1iMN2b2QhRkTTWRfpQ,Angel C.,5.0
Cha Miao,AX5HrnaSrhJgycxqYIakSw,"I love bubble tea, so was super excited to learn that Cha Miao opened up a location in Ottawa. They just opened last week (mid-December 2023). 

It's not in...",BeoFmNoFuz-h8uso-J2_lg,Jennifer P.,5.0
The Joy of Gluten Free,AfMVFkI8Fy49ULztVHvfSA,"** This business did not take well to a negative review on FB and has continued to threaten and harass us on my original post. AVOID at all costs**

So i...",anHrZpQmm46L-UjzB2XPyg,Alice C.,1.0
The Joy of Gluten Free,AfMVFkI8Fy49ULztVHvfSA,"Just tried the Joy of gluten free. The lady who served me was very cold. Almond cookies were stale and sticky. Bread, overall too salty. But I must say that...",gaZ3AIWwzD84zQhLebpEoQ,Donna P.,1.0
The Joy of Gluten Free,AfMVFkI8Fy49ULztVHvfSA,"I've never been to this bakery, but given COVID, and the popularity of gluten free products, I wanted to call and see what their procedures were and whether...",PYlkOBwj-pqozQIkUx3YHw,Elizabeth B.,1.0
Keepin' it Vegan,dziJ5m4B0r-4rUEN5wxpVg,Keepin' it Vegan recently moved from their industrial kitchen on Don Reid Ave to their own little bakery on Chartwell Ave in Craig Henry. As of May 2023...,BeoFmNoFuz-h8uso-J2_lg,Jennifer P.,4.0
Keepin' it Vegan,dziJ5m4B0r-4rUEN5wxpVg,"Hands down my all time favourite vegan croissants and cakes! I have been going there since they first opened and everything has been consistent! 
My faves...",hLCKN2SKrDEMn2KUHgRgqQ,Amineh C.,5.0
The Bagel Place,dLC-DsQGkmWF--7076CWmA,"Bagels are everywhere, but finding a really good bagel is a whole other matter. There are not a lot of places in Ottawa where you can find a wood burning...",Bmjrg8ikyDgXyIrj1jzpMw,Devon B.,3.0
Ace Shawarma,VIPbWaoEw8clPF7JUqV6jQ,I purchased 2 Large Shawarma and the food portion is very low. They only fill half of the box and the box is also comparatively smaller than any other...,AEY5enwtMc4oWcHfAe6mOg,Justin M.,1.0
Ace Shawarma,VIPbWaoEw8clPF7JUqV6jQ,"Food was so cold, the portion was so small. They filled half the container with salad. The rest was filled with rice topped with a little bit of bland...",HKCO_kgvbb7E11QKcq1YyA,Saima S.,1.0
Ace Shawarma,VIPbWaoEw8clPF7JUqV6jQ,I normally don't write reviews and thought I had to because of how good my experience was. I'm in Kitchener for work and wanted to grab something quick. I...,XgqGSqcivAvh6FgmEzbuSw,Matt A.,5.0
Korean BBQ Restaurant,9Z9sa0-kLoMHZKt-x6I1LA,"Homey food! Tried their Cold Noodle Soup and Bibimbap. The bibimbap hit the spot with all the fresh ingredients, super yolky egg, and sizzling crunchy rice...",KozoBTm9_mTRxtS7CTl4Ag,Jasmine L.,4.0
Korean BBQ Restaurant,9Z9sa0-kLoMHZKt-x6I1LA,"rude service, mediocre food. The tables all have grills but can only be used for bacon and no other meats.",2D1I2qh-0by-2wLPBzGT0A,Vladan C.,1.0
Korean BBQ Restaurant,9Z9sa0-kLoMHZKt-x6I1LA,"Great food and service, side dishes nice and the pork belly bbq, dumpling soup and tofu stew were great",qbEK_bQUCsP-3fQQcc2DwA,Bob S.,5.0
Pho Dau Bo,yoPhGOboGuj9svBwWp3gOA,Was down to the Kitchener market and thought I'd try the Pho Dau Bo in this location. Ordered the Vietnamese spring roll and a large pho with tendon and...,VZsZp540-wfBEQ2msTFiQQ,Ray B.,3.0
Pho Dau Bo,yoPhGOboGuj9svBwWp3gOA,"Great food and good prices. Service also very good. 

I particularly like the variety of side dishes I could get - from fried eggs to just additional meats.",IX1KSvY-_omnrtRWOSzm5w,Anne L.,5.0
Pho Dau Bo,yoPhGOboGuj9svBwWp3gOA,"The service is very fast, and the food is yummy. I personally really liked the spring rolls and the pho. However the pad Thai was a little bit...",sdDUGtaK-1y9LmmrPI2OCA,Yiling K.,5.0
Zakkushi On Carlton,ALkOqlWODyxPg5VSp0HLrg,"It's been so long since I've been here. The environment is a little different. Or it can be just me since it has been a while. The service was great, always...",Z3GQE3ldJSw05t3M50b7UA,Nancy T.,5.0
Zakkushi On Carlton,ALkOqlWODyxPg5VSp0HLrg,"The food is amazing and the waiters are very attentive to service, and explain each skewer/food item! Great casual place to catch up with friends and have a...",BIwcJbtFsw-9U2Q6XNzJIQ,Flora C.,4.0
Zakkushi On Carlton,ALkOqlWODyxPg5VSp0HLrg,"We were in town visiting family and our cousin brought us here. We loved our experience. Everything we ordered was delicious, and we had several reorders....",a6ywt-6Ee1iAt2SbWXW1rA,Matthew F.,5.0
Kingyo Izakaya,QNfh79NwsNnl-AngRhg2ww,The food was amazing for its price. All the fish was quite fresh and the appetizer platter was also and amazing dish to share. The store connected to the...,yCakbo4sy9z3b6K-re8kXQ,Thet C.,5.0
Kingyo Izakaya,QNfh79NwsNnl-AngRhg2ww,My friend invited me to try this place before they closed down for renovations. The staff knew their menu well and have good recommendations when it comes...,LNKfpSlUvXm0mWAXYM2spw,Claudine L.,4.0
Kingyo Izakaya,QNfh79NwsNnl-AngRhg2ww,"This place is so cute, and I can't wait to come back!

I just wish it wasn't situated in a quieter part of town because I'm so used to downtown core. But...",RX9MH2jHaK90KF-2rU9Mvg,Selena C.,5.0
The House On Parliament,_Gv5HPQBM3fzI9bOUYFYuw,"good atmosphere 
Good food good drink
Nice service 
There are many people waiting, it took 10min to enter",J_-lPhvk3meObHN9qauLTw,Asuka K.,5.0
The House On Parliament,_Gv5HPQBM3fzI9bOUYFYuw,"House on Parliament

Nestled just outside the city core, House on Parliament offers an unparalleled gastropub experience. On a recent visit during a...",bwIj0xugAtIHjO2ltq--2A,Jo C.,4.0
The House On Parliament,_Gv5HPQBM3fzI9bOUYFYuw,"House on Parliament is a high end multilevel pub on the west side of Parliament just south of Carlton with superior quality pub fare, tastefully decorated...",YyfKGEfpKX_v_o7I9yfQzw,Hal C.,5.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,"Today was our first day in Toronto (ever), and Kinka was conveniently only a block away, with strong reviews.

We loved it!  Solid five stars!

FOOD:  A+....",ZYPHsVi3IlYmJg0r7BdiVg,Glenn M.,5.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,Great place for a middle size gathering with friends but I don't recommend going there with a big group as it does get loud (their unique sake bomb & bday...,TQ23b32WFBJ7zdcJx4Ij-w,Emma H.,4.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,"My first ramen experience being a vegetarian and I must say I love the simplicity of the flavours.

Being sesame allergic the staff took good care of the...",CM1WVvdH48QlNol5iYFsTQ,Khyati D.,4.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,"Loved everything! Friendly service, cozy location, great tap selection and delicious food. We had a curry style soup on the specials menu and chicken pot...",RWl-ZBjfxY85oSSutRW0gw,Shelly N.,5.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,"Grabbed a lunch and some bevies here with a friend. 

Item of note - they have a great covered patio on one side that's really cozy in the summer. 

Lots of...",dqKGX-Zz61Cz62S86mHNmg,Elle G.,3.0
KINKA IZAKAYA ORIGINAL,RtUvSWO_UZ8V3Wpj0n077w,Good spot for a few pints. It's a little pricy but I do love their patio. One time I got food here it was tasty! I had a chicken sandwich and it was delicious.,axfUG1_Otq358njDipm9VA,Sophie C.,3.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,"Love the vibe here!  If you're looking for a traditional Japanese Izakaya (Tapas) place that serves amazing food, this is the place!  It can get a bit...",qLq9eedYCLaXjcy2XfZQcQ,Lim T.,5.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,Made a reservation for 20 people for a birthday and they gave us the entire back patio. We showed up with more people and they were able to accommodate them...,mhBDnWqUWAFE_p3oMIt8mw,Annie L.,4.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,"First thoughts.. wow, am I entering a traditional Japanese sushi restaurant? The interior design was very appealing to the eye and made me feel as if I...",bRsBpJy21oxz8voRWARtRw,Ciara H.,5.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,"Food is decent 
Service is good 
Seating is spacious and I like the sun shining in the dinning room .",YeKcqYiH9kVKypHkYwsjcg,Steve H.,4.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,"Excellent food, the katsu was super crispy. Their original pork katsu was delicious and the curry was good as well. Great environment and customer service!",4r9d1YXoi0vX1F650TCxew,Megan C.,5.0
Kintaro Izakaya,nrq5H3LZicjMG0wv7gy08g,First time trying Katsuya and I got the classic Japanese katsu and it was crispy and juicy. Portion was good and filling.  I like how you can grind your own...,CQWIFYTnMmYWjX_48gFJkw,Nan V.,5.0
The Blake House,1nQMj-F3Oz3IeP9h10CNIA,"Decided to do a last minute Winterlicious night, we decided to try to call ahead to see if we could get a reservation. The person on the phone said there...",ffDLVc-F1V_CCZwvgKUJPA,Gary L.,5.0
The Blake House,1nQMj-F3Oz3IeP9h10CNIA,This location is one of the old mansions on Jarvis converted into a lovely restaurant. The inside bar is a treat as it sits across from a large beautiful...,tfxmTVXuyIZngnLl9LjLSg,Ian E.,4.0
The Blake House,1nQMj-F3Oz3IeP9h10CNIA,"My friend and I had Thanksgiving dinner here and we were very pleased with our meal. From the moment we walked in, the staff were extremely polite and...",yL60onlTh1BmJKVLli_K3g,Danielle B.,5.0
Stout Irish Pub,-PL-4fFYPYrOjnNd0lO4Lg,"Friendly service and a great Trivia Night. Reasonably priced food is good and arrives promptly.
I like the yummy homemade beers.",GklrRzibogpMQGVYkEkfXQ,Matt M.,4.0
Stout Irish Pub,-PL-4fFYPYrOjnNd0lO4Lg,"the wings were pretty mid, we did trivia but it was unfortunately irish themed - where is stout bolivia pub when you need it",opeUVMs2mLQ2mxEqKHyLZg,Daniel D.,3.0
Stout Irish Pub,-PL-4fFYPYrOjnNd0lO4Lg,"(Review based on their stout and the general vibe of the pub.)

The seating and style was similar to an European style pub. They have a very simple patio...",n2eTfg-TElr6Mmgm5sYHWg,Minnie L.,3.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,"Si Lom Thai Bistro is My go-to whenever I'm craving Pad Si Eew! 

The flavor - out of this world! They're not stingy with the protein, eggs & veggies, truly...",yY4SaXLETEdSYryfb36X0g,Angeline T.,5.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,"Finally I got to try this place, not often that I come to downtown, lunch time had some people, I decided to get the soft shell crab pad Thai, pineapple...",uTu74kG-S_54TpMNtBC04w,Tanveer K.,4.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,"Reasonable prices, great service.

They always refilled my water!
We got the pad Thai and Khao soi, both were flavourful and were made to order within 15...",cm57Y8-LJJ_gkETTaBZCnw,Eileen L.,5.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,I've found this review on draft that I've never sent out years ago apparently. But looking at the comments I still stand by it as I went back recently and...,SPBKjj-UF64YfF8qWSFHVQ,Lilian C.,1.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,"A seventeen dollar noodle in an extremely shallow bowl? Barely any soup and 90% just noodles. Gives Taiwanese people a bad name. Will not recommend.

In...",VlFt8R8Gk8QzeUeWi933Yw,Meg L.,1.0
Si Lom Thai Bistro,NoT7u2QNEvsVbH9MIzAzlw,Came here after craving Taiwanese popcorn chicken and got the popcorn chicken and beef brisket. The interior is beautifully designed and the throwback...,EpkAHK9GoKowGnIKwECsCA,Jennifer K.,3.0
KINTON RAMEN CHURCH,4Ua5_CI0rKq3ar5hUTUprw,"This place was great! Super close to our hotel, fast service. Customizable ramen with happy hour specials. Chill ambiance in a cozy space. Would definitely...",_5Kaqb3w53Pu8qGANgmEQA,Darcy G.,5.0
KINTON RAMEN CHURCH,4Ua5_CI0rKq3ar5hUTUprw,The Ramen here at Kinton was very tasty and flavorful. There is a good amount of pork in the original ramen. You have a choice between thin and thick...,2a6zIez57Da0kpJvXEbF0w,Oscar L.,5.0
KINTON RAMEN CHURCH,4Ua5_CI0rKq3ar5hUTUprw,"Another staple location for my favourite ramen noodle establishment. The noodles and service were great as expected. The wait time was alright, but the egg...",x7aJ0blyUpyDY-SQiHmOTg,Keith W.,5.0
KINTON RAMEN CHURCH,4Ua5_CI0rKq3ar5hUTUprw,"Maybe the best sushi I've ever had in Toronto... atleast the best I've had recently. I ordered the miso soup, and aburi salmon hako for lunch and both were...",5yuPp8XfeOXWcKe_PVOKUA,Kiran K.,5.0
